행정동_코드,기준_년분기_코드,점포수_대비_매출액_log,음식_지출_총금액_log,의료비_지출_총금액_log,교육_지출_총금액_log,아파트_평균_시가_log,아파트_단지_수_log,유동인구_10_30대_log,유동인구_40_이상_log,총_직장인구_수_log,총_상주인구_수,집객시설_수_log,상권_변화_지표_LL,상권_변화_지표_HL,상권_변화_지표_LH,개업_률,폐업_률,1인_가구비_log,20_30_인구비_log,31_50_인구비_log,업소수_log,착한가격_업소수_비중,착한가격_업소수_비중_log,분기_20241,분기_20242,분기_20243,분기_20244,업소수,점포_수,행정동
11260655,20242,0.22214640693986135,0.7594414790854995,1.0917252415752263,0.87745379657272,-0.7757279866160295,0.31526860339015156,1.3468521361070003,1.6577827144077248,-0.5637500928808004,1.6738569451284186,1.6888048534119138,True,False,False,0.4035240839904823,0.026687686238066048,0.35578775635213167,-0.7773914940031382,-0.5695160152013179,1.6094379124341003,0.01,0.009950330853168083,False,True,False,False,4.0,383,망우본동
11260655,20243,0.22784684443266445,-0.21885152772699412,0.2994387598820799,0.06038982240133738,-0.7757279866160295,0.31526860339015156,1.3868382458298305,1.7695496598759382,-0.5637500928808004,1.6738569451284186,1.6888048534119138,True,False,False,-1.1622708055293576,0.026687686238066048,0.3501804194402084,-0.6865801639880722,-0.5538706137415169,1.6094379124341003,0.011,0.010939940038334364,False,False,True,False,4.0,377,망우본동
11260655,20244,0.26079940449076566,0.7171552882352622,1.0741192848541148,0.8100004913414934,-0.7757279866160295,0.31526860339015156,1.4428024300852007,1.8349234748906647,-0.4217828317991094,1.6738569451284186,1.6888048534119138,True,False,False,-0.11840754584946443,-0.49358463001124164,0.39829802478937315,-0.6597844382522573,-0.5970533851813962,1.6094379124341003,0.01,0.009950330853168083,False,False,False,True,4.0,383,망우본동
11260660,20234,0.849404585556676,-0.662442306652291,-0.6331687429384484,-1.2956034884229395,-1.1257582343636654,0.0674843740559063,-0.6031246505926662,-0.07356721005178629,-1.7807533804078874,-0.8132917663884506,-1.6529169489750921,False,True,False,-1.1622708055293576,-1.5341292625098566,0.30235310700083895,-0.1678776086222713,0.43309970050267266,0.0,0.0,0.0,False,False,False,False,0.0,88,망우3동
11260660,20241,0.7793967583430808,-1.6280498862360808,-1.3519459909544957,-2.0377862128210817,-1.1257582343636654,0.0674843740559063,-0.6587771192031674,-0.05780337466053447,-1.7807533804078874,-0.8132917663884506,-1.6529169489750921,False,True,False,-2.206134065209251,0.5469600024873738,0.3631205104991605,-0.33305833588393297,0.16562908684787997,0.0,0.0,0.0,True,False,False,False,0.0,84,망우3동
11260660,20242,1.03888387409057,-0.6355985124990388,-0.37813901799029703,-1.2248031896366933,-1.1257582343636654,0.0674843740559063,-0.7540631120961051,-0.19838147359786468,-1.7807533804078874,-0.8132917663884506,-1.6529169489750921,False,True,False,-1.1622708055293576,1.067232318736681,0.38513804875833957,-0.5060806765879682,-0.12539650823413914,0.0,0.0,0.0,False,True,False,False,0.0,81,망우3동
11260660,20243,0.834512907751319,-1.6831817314273647,-1.4119715245789595,-2.068926381572044,-1.1257582343636654,0.0674843740559063,-0.7012132144262798,-0.1026619572738038,-1.7807533804078874,-0.8132917663884506,-1.6529169489750921,False,True,False,-0.11840754584946443,0.026687686238066048,0.391554233039988,-0.5205959175978506,-0.1554281694838978,0.6931471805599453,0.012,0.011928570865273802,False,False,True,False,1.0,81,망우3동
11260660,20244,1.1023202372501002,-0.7229380620351289,-0.35632347736919995,-1.1679822011446679,-1.1257582343636654,0.0674843740559063,-0.6844475559939015,-0.10501506685137234,-1.692376669658039,-0.8132917663884506,-1.6529169489750921,False,True,False,-0.11840754584946443,2.6280492674846037,0.43111327045198305,-0.5505241775074086,-0.21785967321474792,0.6931471805599453,0.013,0.012916225266546328,False,False,False,True,1.0,77,망우3동
11260680,20234,0.283460828253202,0.6089839453754295,0.3731487589989943,1.0555246833091119,-0.11637262316707538,-0.12004523891543006,0.05578218165225982,0.3190741185935675,-0.5108949613526887,1.8314014464246176,0.7941785517587728,True,False,False,0.9254557138304286,0.5469600024873738,-1.7352023214598924,0.025355687574180646,0.6229201702339178,0.0,0.0,0.0,False,False,False,False,0.0,219,신내1동
11260680,20241,0.29729994440025903,-0.46814289395172826,-0.5304190849462791,0.189843316576137,-0.11637262316707538,-0.12004523891543006,0.09271461117904996,0.3360335361519979,-0.5108949613526887,1.8314014464246176,0.7941785517587728,True,False,False,0.4035240839904823,0.026687686238066048,-1.5502044392190641,-0.3290299727183654,0.05245378969736494,1.9459101490553132,0.027,0.02664193094642118,True,False,False,False,6.0,220,신내1동
11260680,20242,0.40321459289993467,0.6094422195456163,0.4570555208007663,1.1321380510217487,-0.11637262316707538,-0.12004523891543006,0.06752917834761525,0.32130695309907364,-0.5108949613526887,1.8314014464246176,0.7941785517587728,True,False,False,-0.11840754584946443,-0.49358463001124164,-1.4859042986065971,-0.5918995765924174,-0.291340661153299,1.9459101490553132,0.027,0.02664193094642118,False,True,False,False,6.0,221,신내1동
11260680,20243,0.25093693810888046,-0.3911254578282733,-0.5006762188547598,0.3366256884931089,-0.11637262316707538,-0.12004523891543006,-0.12245271953361633,0.14286830856936644,-0.5108949613526887,1.8314014464246176,0.7941785517587728,True,False,False,-0.11840754584946443,0.026687686238066048,-1.4730085135930011,-0.6466190209537874,-0.29112341474380504,2.0794415416798357,0.032,0.03149866705937099,False,False,True,False,7.0,221,신내1동
11260680,20244,0.36220149411790736,0.5453840104552233,0.45316325415857034,1.0944959185028174,-0.11637262316707538,-0.12004523891543006,-0.1362064108186476,0.12026622707355769,0.012320534642976345,1.8314014464246176,0.7941785517587728,True,False,False,-1.6842024353693041,0.026687686238066048,-1.3970029564560535,-0.6542573307425886,-0.28182048660009024,2.0794415416798357,0.032,0.03149866705937099,False,False,False,True,7.0,216,신내1동
11260690,20234,0.46688869218296825,-0.10259147605107899,-0.1341896522080709,1.0058717747592667,0.3184367481121625,-1.3898188104789702,-1.809688233647271,-1.6775924243624025,-0.6956093223611228,-0.32835569719772456,-0.17633964512507594,False,False,True,-0.6403391756894111,0.026687686238066048,-0.6912482787466089,-0.3663287459791125,0.6908696699070777,0.0,0.0,0.0,False,False,False,False,0.0,97,신내2동
11260690,20241,0.32676378118853555,-1.195773134416807,-0.9158408199737744,0.31306037570373846,0.3184367481121625,-1.3898188104789702,-1.858969805575279,-1.7022611940111712,-0.6956093223611228,-0.32835569719772456,-0.17633964512507594,True,False,False,-0.6403391756894111,-0.49358463001124164,-0.6188752661104484,-0.5015824197687824,0.46898589273109875,1.0986122886681098,0.021,0.020782539182528505,True,False,False,False,2.0,97,신내2동
11260690,20242,0.8695812934791531,-0.14456528367144303,-0.06439951462400108,1.2207146505964614,0.3184367481121625,-1.3898188104789702,-2.005865093027402,-1.8543062674552129,-0.6956093223611228,-0.32835569719772456,-0.17633964512507594,True,False,False,-0.11840754584946443,-1.5341292625098566,-0.5884349305979153,-0.6230571984163775,0.26736089678899355,1.0986122886681098,0.02,0.019802627296179712,False,True,False,False,2.0,100,신내2동
11260690,20243,0.7987315996229841,-1.082256192201112,-0.8650970105952311,0.4739541988798061,0.3184367481121625,-1.3898188104789702,-2.02576688565011,-1.8764262518619899,-0.6956093223611228,-0.32835569719772456,-0.17633964512507594,True,False,False,-1.1622708055293576,0.026687686238066048,-0.5808829409923397,-0.6750824931772692,0.176667426358499,1.3862943611198906,0.031,0.030529205034822874,False,False,True,False,3.0,98,신내2동
11260690,20244,0.876200624123117,-0.21255027332297674,0.02715919867191029,1.028743268492572,0.3184367481121625,-1.3898188104789702,-2.156810719535044,-1.993744370134887,-0.4567562137205278,-0.32835569719772456,-0.17633964512507594,True,False,False,-0.6403391756894111,1.067232318736681,-0.5210973757061926,-0.7047463682998291,0.123148307511934,1.3862943611198906,0.032,0.03149866705937099,False,False,False,True,3.0,95,신내2동
11290525,20234,0.8982415762828602,0.5585765311643086,-0.14560356033635558,0.5965422631975312,0.10642810303661507,0.35983163324285905,-0.2252235232560549,-0.3223346701713842,1.2098850280048803,-0.7822367471791923,0.8771173812260069,False,False,False,-0.11840754584946443,-1.0138569462605491,0.5126619312277803,0.563692417999757,-0.39232067098477985,0.0,0.0,0.0,False,False,False,False,0.0,163,성북동
11290525,20241,0.6954008023629287,-0.5531596019541859,-0.8654283235913893,-0.33407168879392707,0.10642810303661507,0.35983163324285905,-0.3032347763233678,-0.3781218149258244,1.2098850280048803,-0.7822367471791923,0.8771173812260069,False,False,False,0.9254557138304286,-1.0138569462605491,0.5119329090724419,0.5035515654629958,-0.5081903171310628,0.6931471805599453,0.006,0.005982071677547464,True,False,False,False,1.0,171,성북동
11290525,20242,1.0688564953689257,0.5996539180439122,0.0813515878838979,0.6988188761777558,0.10642810303661507,0.35983163324285905,-0.17944032976099816,-0.32873233761904436,1.2098850280048803,-0.7822367471791923,0.8771173812260069,False,False,False,-1.6842024353693041,-1.0138569462605491,0.4740631987887874,0.24148052295523115,-0.7656159227788317,0.6931471805599453,0.006,0.005982071677547464,False,True,False,False,1.0,169,성북동
11290525,20243,0.8120592589843659,-0.4208502741131505,-0.709243932620028,-0.08149001621389217,0.10642810303661507,0.35983163324285905,-0.2879050850970847,-0.36989624713858865,1.2098850280048803,-0.7822367471791923,0.8771173812260069,False,False,False,-1.1622708055293576,-0.49358463001124164,0.4701197369884328,0.2908065965729164,-0.7355901328369958,0.6931471805599453,0.006,0.005982071677547464,False,False,True,False,1.0,167,성북동
11290525,20244,0.8873594737584343,0.5633838046774979,0.08093115458277415,0.7806530948380389,0.10642810303661507,0.35983163324285905,-0.2332346489260551,-0.3157069511815935,1.4039545729558847,-0.7822367471791923,0.8771173812260069,False,False,False,-1.1622708055293576,-1.5341292625098566,0.49334048598665675,0.25180955918310566,-0.8402259739732476,0.6931471805599453,0.006,0.005982071677547464,False,False,False,True,1.0,170,성북동
11290555,20234,-0.033165183947697054,0.8404132846330583,0.47336138638430175,0.7441145097094908,-0.26513609412958206,0.018282597422946807,1.5550921394979802,1.196390934407097,0.22705055039081257,-0.03572186234125191,0.8360296084218357,False,False,True,-0.11840754584946443,1.067232318736681,0.7959188124362865,1.1269207483336199,-0.19960887669123525,0.0,0.0,0.0,False,False,False,False,0.0,312,삼선동
11290555,20241,-0.31531180731758734,-0.12402337851795209,-0.3674843711232634,-0.03672515551989966,-0.26513609412958206,0.018282597422946807,1.4813482318659659,1.1879954769636074,0.22705055039081257,-0.03572186234125191,0.8360296084218357,False,False,True,0.4035240839904823,-0.49358463001124164,0.7811923307495006,1.0900829360742694,-0.27695933021212177,2.0794415416798357,0.022,0.02176149178151269,True,False,False,False,7.0,320,삼선동
11290555,20242,0.08830525623053717,1.0017088609870275,0.5706684644004085,0.882494490021881,-0.26513609412958206,0.018282597422946807,1.5686026311164716,1.1601060316379537,0.22705055039081257,-0.03572186234125191,0.8360296084218357,False,False,True,-0.11840754584946443,-0.49358463001124164,0.7908182630799088,1.015682163816058,-0.424458523791314,2.302585092994046,0.028,0.027615167032973367,False,True,False,False,9.0,321,삼선동
11290555,20243,-0.2498836898830727,-0.13360191556236947,-0.16960278686482988,0.15178743729613692,-0.26513609412958206,0.018282597422946807,1.4437436868378883,1.1563287033400669,0.22705055039081257,-0.03572186234125191,0.8360296084218357,False,False,True,-0.6403391756894111,-1.0138569462605491,0.7680267332444787,0.9757540065785757,-0.5153650723876738,2.1972245773362196,0.025,0.0246926125903715,False,False,True,False,8.0,323,삼선동
11290555,20244,-0.1251391049592347,0.9320537631335865,0.6103439159305197,0.7464282755825487,-0.26513609412958206,0.018282597422946807,1.5481134160143424,1.2170302768416112,0.4354073543165788,-0.03572186234125191,0.8360296084218357,False,False,True,-0.11840754584946443,-1.0138569462605491,0.7975670959255574,0.9259611394723738,-0.6233042263343042,2.1972245773362196,0.024,0.023716526617316044,False,False,False,True,8.0,329,삼선동
11290575,20234,0.4045395742239478,1.6504489373865676,1.3244567018902274,1.2783091151524275,-0.8042516197610848,-0.23577901325590786,1.4305802299625145,0.5058831528374816,0.2680615604399811,-0.8894960058327076,0.5878852559146067,True,False,False,0.9254557138304286,0.026687686238066048,2.0179014141535236,3.057664517785613,-2.0623947964849667,0.0,0.0,0.0,False,False,False,False,0.0,432,동선동
11290575,20241,0.2126547556916458,0.5952359232161102,0.5320302391352538,0.4282563199020266,-0.8042516197610848,-0.23577901325590786,1.3162586117510384,0.5106390896844026,0.2680615604399811,-0.8894960058327076,0.5878852559146067,True,False,False,1.4473873436703757,0.5469600024873738,1.9949145772980474,2.963324799607816,-2.153982342544562,1.3862943611198906,0.007,0.006975613736425242,True,False,False,False,3.0,442,동선동
11290575,20242,0.3380876168344883,1.6350743557938905,1.3691201307748353,1.2840468581943554,-0.8042516197610848,-0.23577901325590786,1.4810922906987296,0.5258179935244727,0.2680615604399811,-0.8894960058327076,0.5878852559146067,True,False,False,0.9254557138304286,0.026687686238066048,1.9952713555744064,2.9693823762746474,-2.412178271223652,1.6094379124341003,0.009,0.008959741371471904,False,True,False,False,4.0,449,동선동
11290575,20243,0.2811326425791988,0.5856588827979684,0.539494671160061,0.496292130087547,-0.8042516197610848,-0.23577901325590786,1.2745685565904736,0.4109639422844665,0.2680615604399811,-0.8894960058327076,0.5878852559146067,True,False,False,-0.6403391756894111,1.067232318736681,1.9281563784688358,2.7136141414744483,-2.1229935305822214,1.6094379124341003,0.009,0.008959741371471904,False,False,True,False,4.0,438,동선동
11290575,20244,0.5389138376937502,1.6238636189952178,1.3488635538495968,1.2555810429324128,-0.8042516197610848,-0.23577901325590786,1.3740724418785693,0.4330836314083932,-0.17657649275421503,-0.8894960058327076,0.5878852559146067,True,False,False,0.4035240839904823,1.5875046349859891,1.996412975997517,2.976860656848496,-2.539205107200586,2.0794415416798357,0.016,0.01587334915629015,False,False,False,True,7.0,428,동선동
11290580,20234,-2.8735809474443954,-0.9235475165343189,-0.5648714593254586,-0.0028574594903740475,0.21820225825171566,-1.1778011359846539,-1.079034815714153,-0.9562327285486919,-1.9548497670583813,-0.9751361934213161,-2.2191075212440574,False,False,True,-2.206134065209251,-2.054401578759164,-0.8061482729323306,0.029429510388543693,0.29608639296109107,0.0,0.0,0.0,False,False,False,False,0.0,20,돈암1동
11290580,20241,-2.5105284495856317,-1.988521523727511,-1.4539356906391447,-1.0595250977271606,0.21820225825171566,-1.1778011359846539,-1.1281050217977262,-0.9277921320390131,-1.9548497670583813,-0.9751361934213161,-2.2191075212440574,False,False,True,3.013182233190215,3.1483215837339116,-0.7730321916333399,-0.07224718697361623,0.11810767380177528,0.0,0.0,0.0,True,False,False,False,0.0,20,돈암1동
11290580,20242,-2.4681923947678706,-0.9765612559261903,-0.6409825308156415,-0.026739276137113986,0.21820225825171566,-1.1778011359846539,-1.2151161686011696,-1.0753990333821162,-1.9548497670583813,-0.9751361934213161,-2.2191075212440574,True,False,False,0.4035240839904823,0.5469600024873738,-0.6848702958135362,-0.31988740136259397,-0.11578760870656764,0.0,0.0,0.0,False,True,False,False,0.0,20,돈암1동
11290580,20243,-3.5146869483316676,-1.947774774489394,-1.33580565730618,-0.7641044491048827,0.21820225825171566,-1.1778011359846539,-1.3440792282324139,-1.1268778441397642,-1.9548497670583813,-0.9751361934213161,-2.2191075212440574,False,False,True,-2.206134065209251,-2.054401578759164,-0.6946852096954546,-0.3313925829604856,-0.17321021310813986,0.0,0.0,0.0,False,False,True,False,0.0,20,돈암1동
11290580,20244,-3.042557621078849,-0.9651029981382354,-0.5399568621802745,0.44296450951119914,0.21820225825171566,-1.1778011359846539,-1.4476785133548375,-1.32886365550811,-1.6771922868981202,-0.9751361934213161,-2.2191075212440574,False,False,True,-2.206134065209251,0.5469600024873738,-0.6637588814457321,-0.27364935161607723,-0.15564624788535597,0.0,0.0,0.0,False,False,False,True,0.0,19,돈암1동
11290590,20234,-1.892505358128804,-1.9295026298429334,-1.113761967101124,0.21422516177026846,0.5879925927157386,-0.6780445364212303,-1.1122884733458571,-1.22366938522282,-1.21771807219588,0.11859769465244713,-0.5526986486343548,True,False,False,-0.6403391756894111,1.067232318736681,-2.1095595817542367,-0.7435291303774426,1.7176380519920482,0.0,0.0,0.0,False,False,False,False,0.0,31,돈암2동
11290590,20241,-2.111070845780339,-2.944299162553172,-2.022602353185737,-0.6621275604803073,0.5879925927157386,-0.6780445364212303,-1.0986619906602633,-1.1941659363995678,-1.21771807219588,0.11859769465244713,-0.5526986486343548,True,False,False,2.4912506033502684,1.067232318736681,-2.047482484384475,-0.7976140333075571,1.6198422912623998,0.6931471805599453,0.031,0.030529205034822874,True,False,False,False,1.0,32,돈암2동
11290590,20243,-2.6861827620985843,-2.8450827632573783,-1.9864722114534088,-0.6277418583396096,0.5879925927157386,-0.6780445364212303,-1.0552568054882718,-1.1660379503067944,-1.21771807219588,0.11859769465244713,-0.5526986486343548,True,False,False,-0.6403391756894111,3.1483215837339116,-2.01827108588255,-0.9611024151692097,1.3931866359105671,1.3862943611198906,0.097,0.0925791812930932,False,False,True,False,3.0,31,돈암2동
11290590,20244,-2.9953472967174197,-1.9227083090771961,-1.1645439402465685,0.3441652651192473,0.5879925927157386,-0.6780445364212303,-1.0608311028858495,-1.177387343018871,-1.0717014314928084,0.11859769465244713,-0.5526986486343548,True,False,False,-0.6403391756894111,-0.49358463001124164,-1.895692933176318,-0.9681986310448759,1.2839388150635955,1.6094379124341003,0.129,0.12133228516752496,False,False,False,True,4.0,31,돈암2동
11290610,20234,-0.6569487493522328,-0.3275667154510235,-0.6092521073492276,-0.7510551307072635,-0.2459970700096788,-0.6991155111310948,0.3031639463554676,0.236227142801897,0.01257524456024181,-0.7499873041541932,-0.8535338061026877,False,False,False,-1.6842024353693041,-1.0138569462605491,0.7661756884990134,0.8558961978481548,-0.14853009437193926,0.0,0.0,0.0,False,False,False,False,0.0,123,보문동
11290610,20241,-0.7492806648979555,-1.3610365858060887,-1.48155970569578,-1.4776334041043193,-0.2459970700096788,-0.6991155111310948,0.2963005237882957,0.25777787147695946,0.01257524456024181,-0.7499873041541932,-0.8535338061026877,False,False,False,-0.11840754584946443,1.067232318736681,0.7865105405694093,0.8183611411042355,-0.22719728617484583,0.6931471805599453,0.008,0.007968169649176874,True,False,False,False,1.0,121,보문동
11290610,20242,-0.39846391288555977,-0.26200772203630285,-0.485456735915809,-0.5978493446597468,-0.2459970700096788,-0.6991155111310948,0.29556466278104276,0.23469851386711207,0.01257524456024181,-0.7499873041541932,-0.8535338061026877,False,False,False,-0.6403391756894111,0.5469600024873738,0.7873171770643561,0.7610398351808046,-0.34444859033644815,0.6931471805599453,0.008,0.007968169649176874,False,True,False,False,1.0,118,보문동
11290610,20243,-0.48457132316665535,-1.2268599579941628,-1.4240356137458747,-1.4653481972521,-0.2459970700096788,-0.6991155111310948,0.157702519735287,0.1638980349632809,0.01257524456024181,-0.7499873041541932,-0.8535338061026877,False,False,False,-1.1622708055293576,-1.5341292625098566,0.7840466456639746,0.7032114515482382,-0.4603905490042312,0.6931471805599453,0.008,0.007968169649176874,False,False,True,False,1.0,120,보문동
11290610,20244,-0.7736086125451905,-0.20423109275150592,-0.49360450114658505,-0.38605760896858077,-0.2459970700096788,-0.6991155111310948,0.2666561089989709,0.24783079490807133,0.4032108546171861,-0.7499873041541932,-0.8535338061026877,False,False,False,0.4035240839904823,1.067232318736681,0.824173452297382,0.6473924781468945,-0.5806747823830339,1.0986122886681098,0.017,0.0168571170664229,False,False,False,True,2.0,119,보문동
11290620,20234,-1.0710649959750018,-0.49027624142310877,-0.768043459908436,0.23176887900937446,-0.06726444602354904,-0.688539188144863,-0.005714873350668064,0.11153249722107424,-1.180370343787224,-0.5604322445961435,-1.3056282468338454,False,True,False,-1.1622708055293576,-1.0138569462605491,-0.8303498581961215,0.05557441307839484,0.7014662755114062,0.0,0.0,0.0,False,False,False,False,0.0,81,정릉1동
11290620,20241,-1.1034556020634696,-1.5653607076010718,-1.6176150219812646,-0.5001054281899278,-0.06726444602354904,-0.688539188144863,-0.007655442275344702,0.11496453094248242,-1.180370343787224,-0.5604322445961435,-1.3056282468338454,False,True,False,-0.6403391756894111,0.5469600024873738,-0.7971413160865735,-0.13668607587419668,0.5462701669689021,1.0986122886681098,0.025,0.0246926125903715,True,False,False,False,2.0,79,정릉1동
11290620,20242,-0.9200126503898693,-0.5091909237780159,-0.8081248578161517,0.31702563900120706,-0.06726444602354904,-0.688539188144863,-0.18138496744813995,-0.06860989731455457,-1.180370343787224,-0.5604322445961435,-1.3056282468338454,False,False,False,-0.6403391756894111,-0.49358463001124164,-0.7370596842324508,-0.40096903059341577,0.38897195255947936,1.0986122886681098,0.025,0.0246926125903715,False,True,False,False,2.0,79,정릉1동
11290620,20243,-1.164859166897738,-1.495511945487163,-1.651385826817455,-0.5540627751753892,-0.06726444602354904,-0.688539188144863,-0.2514666063595013,-0.08373551934986077,-1.180370343787224,-0.5604322445961435,-1.3056282468338454,False,True,False,-0.11840754584946443,0.5469600024873738,-0.7462166554356051,-0.36916626729706703,0.37390323605396475,1.0986122886681098,0.026,0.02566774674857779,False,False,True,False,2.0,78,정릉1동
11290620,20244,-1.106864295694524,-0.5330487283815025,-0.7181636420010604,0.23863074865181566,-0.06726444602354904,-0.688539188144863,-0.20207294582472907,-0.06426260206129085,-1.1546877986564834,-0.5604322445961435,-1.3056282468338454,False,True,False,-1.6842024353693041,-1.5341292625098566,-0.7202272499986064,-0.3614509461777008,0.3036653948929552,1.3862943611198906,0.038,0.037295784743696894,False,False,False,True,3.0,78,정릉1동
11290630,20234,0.027465939452642977,-0.12917749954068206,0.141106784304964,0.24469537617374293,-0.8818182594410279,0.9943214154014609,0.36618085162131203,0.4184319379801134,-0.6485549004753178,0.01026345456476522,-0.049974726729228695,False,False,True,-0.11840754584946443,0.026687686238066048,-1.0801880715042678,-0.10564083423322232,0.1777319104334449,0.0,0.0,0.0,False,False,False,False,0.0,92,정릉2동
11290630,20241,-0.16358942783664945,-1.0932822440787155,-0.7224811871596462,-0.5904446557869438,-0.8818182594410279,0.9943214154014609,0.32992093799445216,0.4480222728147255,-0.6485549004753178,0.01026345456476522,-0.049974726729228695,False,False,True,0.9254557138304286,-0.49358463001124164,-0.9774137953988902,-0.34026911036435703,-0.20376732810514858,0.6931471805599453,0.011,0.010939940038334364,True,False,False,False,1.0,95,정릉2동
11290630,20242,0.12338139764667215,-0.03736030763371532,0.18535801391717893,0.30672305942897127,-0.8818182594410279,0.9943214154014609,0.32698486092491386,0.4587358130621104,-0.6485549004753178,0.01026345456476522,-0.049974726729228695,False,False,True,0.9254557138304286,-1.0138569462605491,-0.9234872385272496,-0.6177376045195601,-0.4418753595287355,0.6931471805599453,0.01,0.009950330853168083,False,True,False,False,1.0,99,정릉2동
11290630,20243,-0.20576410453598182,-1.0214461059294713,-0.5771972633671422,-0.5177281884005449,-0.8818182594410279,0.9943214154014609,0.3245462699290323,0.4552468201026275,-0.6485549004753178,0.01026345456476522,-0.049974726729228695,False,False,True,-0.6403391756894111,0.5469600024873738,-0.951729353121419,-0.5892225892517792,-0.4673073185099878,0.6931471805599453,0.01,0.009950330853168083,False,False,True,False,1.0,97,정릉2동
11290630,20244,-0.06357286392156208,-0.05127691057800411,0.2568044293062766,0.3141663983568849,-0.8818182594410279,0.9943214154014609,0.289476199352915,0.3516298616043733,-0.609562151723428,0.01026345456476522,-0.049974726729228695,False,False,True,-1.6842024353693041,-1.0138569462605491,-0.870636475933556,-0.6265299716633759,-0.5559104805992082,0.6931471805599453,0.01,0.009950330853168083,False,False,False,True,1.0,96,정릉2동
11290640,20234,-0.8224951848068304,0.12814969333223306,-1.3271418856655663,-0.8295476801167779,-1.261350311024248,0.07951144940492752,-0.5529450551925909,-1.300701452423441,-1.6477977483458195,-0.8946320282403926,0.21992744460412234,False,False,True,0.4035240839904823,0.026687686238066048,0.5687793267080469,2.240742938567694,-2.582257215912386,0.0,0.0,0.0,False,False,False,False,0.0,99,정릉3동
11290640,20241,-0.937222945654293,-0.748893586670157,-1.9765935413843219,-1.9076347403277982,-1.261350311024248,0.07951144940492752,-0.7617179648090194,-1.2672617157747526,-1.6477977483458195,-0.8946320282403926,0.21992744460412234,False,False,True,0.4035240839904823,-0.49358463001124164,0.5633281280449908,2.1975752509647752,-2.659236078886347,1.0986122886681098,0.02,0.019802627296179712,True,False,False,False,2.0,101,정릉3동
11290640,20242,-0.5561718275111677,0.2266485866023192,-1.1924420115894194,-1.0827939223961907,-1.261350311024248,0.07951144940492752,-0.5288134224188851,-1.2995402004397043,-1.6477977483458195,-0.8946320282403926,0.21992744460412234,False,False,True,0.9254557138304286,0.026687686238066048,0.5675715769931337,2.1333128788588804,-2.7805833224868186,0.6931471805599453,0.01,0.009950330853168083,False,True,False,False,1.0,103,정릉3동
11290640,20243,-0.9447320693733708,-1.179148911022423,-1.9284292575083344,-0.509231065813783,-1.261350311024248,0.07951144940492752,-0.8014812890422407,-1.3806535328917848,-1.6477977483458195,-0.8946320282403926,0.21992744460412234,False,False,True,-1.6842024353693041,-1.0138569462605491,0.5147233515427663,2.069277865758263,-2.898281717636207,1.0986122886681098,0.02,0.019802627296179712,False,False,True,False,2.0,102,정릉3동
11290640,20244,-0.8287676575467144,0.11857481301574303,-1.2546968788287756,-0.6977000879740021,-1.261350311024248,0.07951144940492752,-0.7070335160604697,-1.540474121421016,-1.534065486781572,-0.8946320282403926,0.21992744460412234,False,False,True,-1.6842024353693041,-2.054401578759164,0.5759473799445256,2.0059242108177866,-3.0145412171632335,1.3862943611198906,0.029,0.028587456851912555,False,False,False,True,3.0,103,정릉3동
11290650,20234,-0.07791309586611136,0.158329857034586,0.10691931909264124,-0.21238413954298066,-0.7129717523571802,0.761722267450407,-0.5817460350459612,-0.5977192699455033,-0.7013638739114668,0.18930758454429683,0.377783854388552,False,False,True,1.4473873436703757,-0.49358463001124164,-0.7764101502125063,-0.19998590391968052,0.5878893922345421,0.0,0.0,0.0,False,False,False,False,0.0,117,정릉4동
11290650,20241,-0.2971713359478609,-0.8725518147777397,-0.6677608929216005,-1.0529483775871702,-0.7129717523571802,0.761722267450407,-0.6311980510322123,-0.5606877476780923,-0.7013638739114668,0.18930758454429683,0.377783854388552,False,False,True,-0.6403391756894111,-0.49358463001124164,-0.6756980275723433,-0.5296791758084736,0.13339495081100589,0.6931471805599453,0.008,0.007968169649176874,True,False,False,False,1.0,118,정릉4동
11290650,20242,0.01385704533069561,0.13916584858293252,0.18363962014846583,-0.21257380122088482,-0.7129717523571802,0.761722267450407,-0.5798740603825356,-0.6321451540894607,-0.7013638739114668,0.18930758454429683,0.377783854388552,False,False,True,1.4473873436703757,3.1483215837339116,-0.6231916137859536,-0.9130288074255049,-0.1578377222062255,0.6931471805599453,0.009,0.008959741371471904,False,True,False,False,1.0,115,정릉4동
11290650,20243,-0.13129949029515145,-0.835506747095194,-0.5963229569656283,-0.9900206909885322,-0.7129717523571802,0.761722267450407,-0.6961493461522626,-0.6451639079140441,-0.7013638739114668,0.18930758454429683,0.377783854388552,False,False,True,-0.6403391756894111,0.5469600024873738,-0.6109654938921092,-0.980952530426795,-0.2622826684910904,0.6931471805599453,0.009,0.008959741371471904,False,False,True,False,1.0,112,정릉4동
11290650,20244,0.06669580545763379,0.10048893644497885,0.1761281799081961,-0.0712852895143703,-0.7129717523571802,0.761722267450407,-0.4831415423344845,-0.5617022930377142,-0.6512350902163739,0.18930758454429683,0.377783854388552,False,False,True,-0.11840754584946443,1.5875046349859891,-0.5243927678594994,-0.921007540429542,-0.29087468120299925,1.3862943611198906,0.028,0.027615167032973367,False,False,False,True,3.0,108,정릉4동
