기준_년분기_코드,행정동_코드,행정동,당월_매출_금액,행정동_코드_명_y,점포_수,개업_점포_수,폐업_점포_수,개업_률,폐업_률,상권_변화_지표_명,운영_영업_개월_평균,폐업_영업_개월_평균,운영_영업_개월_차이,폐업_영업_개월_차이,월_평균_소득_금액,음식_지출_총금액,의료비_지출_총금액,교육_지출_총금액,아파트_단지_수,아파트_평균_시가,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,남성_직장_인구_수,여성_직장_인구_수,연령대_10_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,연령대_50_직장_인구_수,연령대_60_이상_직장_인구_수,집객시설_수,총_상주인구_수,행정동코드,총인구수_합,1인가구수_합,1인_가구비,20_30_인구비,31_50_인구비,51_75_인구비,행정동_명,업소수,전분기대비_유지율,전분기대비_증감업소수,총_유동인구_수,점포수_대비_매출액,유동인구_10_30대,유동인구_40_이상,총_직장인구_수,착한가격_업소수_비중,상권_변화_지표_HH,상권_변화_지표_HL,상권_변화_지표_LH,상권_변화_지표_LL,업소수_log,착한가격_업소수_비중_log,점포수_대비_매출액_log,월_평균_소득_금액_log,음식_지출_총금액_log,의료비_지출_총금액_log,교육_지출_총금액_log,아파트_단지_수_log,아파트_평균_시가_log,총_유동인구_수_log,유동인구_10_30대_log,유동인구_40_이상_log,총_직장인구_수_log,집객시설_수_log,개업_률_log,폐업_률_log,1인_가구비_log,20_30_인구비_log,31_50_인구비_log,소비활성도 축,청년밀집도 축,hier_cluster,kmeans_cluster,hier_cluster_label,kmeans_cluster_label
20233,11320700,방학2동,3604611144,방학2동,132,4,6,0.03,0.05,다이나믹,96,48,-5,-3,2099146,400518000,442121000,54916000,403,115891080,1429263,1550369,369342,306386,327301,429161,540520,1006923,272.0,357.0,0.0,18.0,128.0,167.0,130.0,186.0,64,-0.050832039505974355,1110056.0,17829.0,3075.0,0.1724718155813562,0.238095238095238,0.3981715183128611,0.3637332435919008,방학제2동,7.0,1.0,2.0,2979632,81922980,1003029,1976604,629.0,0.053,False,False,False,True,2.0794415416798357,0.05164323315183845,-0.6233503483710202,14.557041153315671,-0.5670741241128856,-0.01682597993419247,-0.6400589150772427,0.8164397019852428,-1.5078065851697062,-0.7975167720338964,13.818534979786312,14.496890778599195,-0.9498954112134819,-1.150476289049633,-0.6158922438835565,0.4307124459461757,-1.757521443794152,-0.496745453886291,0.3272952024702593,-0.48793157531824805,0.01579836654916007,4,0,저소비 지역,중장년 밀집지역
20233,11320710,방학3동,5041583216,방학3동,66,3,3,0.05,0.05,상권확장,95,52,-6,1,2962092,819528000,307899000,115995000,131,252092055,1605651,1885216,703488,310271,378811,516290,541408,1040599,727.0,483.0,0.0,206.0,278.0,284.0,282.0,160.0,112,0.8243396736522695,1110057.0,23479.0,1608.0,0.0684867328250777,0.2430256825248094,0.4150517483708846,0.3419225691043059,방학제3동,2.0,1.0,0.0,3490867,229162872,1392570,2098297,1210.0,0.03,False,False,True,False,1.0986122886681098,0.0295588022415444,1.0839829616288927,14.901406333422058,0.046926802544515284,-0.26946667223976073,-0.06864733589594946,-0.4338214639047267,-0.29362823062957244,-0.5244293353919172,14.146661518819938,14.556636621312936,-0.5225417446820789,-0.001383497493750227,0.24887724465731914,0.4307124459461757,-2.681115233858346,-0.3970703460308444,0.6382683309785555,-0.26740638714757375,-0.9094374115662449,3,0,중장년 밀집지역,중장년 밀집지역
20233,11350560,월계1동,9462137294,월계1동,231,6,3,0.03,0.01,상권축소,102,51,1,0,2777397,1759789000,628694000,147806000,293,174087257,2346394,2181076,750629,1000518,551184,619431,571459,1034250,826.0,693.0,0.0,240.0,367.0,402.0,291.0,219.0,159,0.005099987274815665,1111051.0,19004.0,3280.0,0.1725952431067143,0.3171437592085876,0.3562407914123342,0.3266154493790781,월계1동,5.0,1.0,0.0,4527470,122884899,2302331,2225140,1519.0,0.022,False,True,False,False,1.791759469228055,0.02176149178151269,0.04963631120655764,14.837024716099933,0.7023065943531034,0.22900610593549647,0.11655496947282094,0.4617860797815922,-0.8720729358394371,-0.07601645481973138,14.649432645937885,14.615330392951327,-0.3739828213516641,0.7181248662254179,-0.6158922438835565,-1.413768701969945,-1.756806060928623,0.8974182590146049,-0.506123698664525,-0.7087284629412672,1.006216000077468,4,2,저소비 지역,저소비 지역
20233,11350570,월계2동,718851867,월계2동,64,2,4,0.03,0.06,다이나믹,91,49,-10,-2,2728093,303176000,161731000,425651000,134,314200953,1679297,2063772,704560,417769,432888,569431,565216,1053203,36.0,37.0,0.0,8.0,17.0,21.0,20.0,7.0,136,0.5501630717856517,1111052.0,22671.0,3451.0,0.1522208989457897,0.2360725155484981,0.3921309161483834,0.3717965683031185,,0.0,0.0,0.0,3743069,33696180,1555217,2187850,73.0,0.0,False,False,False,True,0.0,0.0,-2.097886292354759,14.819113388273498,-0.805862975815364,-0.7190360778503105,0.9248453939108947,-0.4086296681537892,0.05046360775487357,-0.4041301548316184,14.257125643698528,14.598429884415271,-2.356677910777646,0.3972887369948703,-0.6158922438835565,0.880852496438072,-1.8824225305908266,-0.5382357579942908,0.21280000150667455,-1.5463886524996833,0.4662561396392095,4,2,저소비 지역,저소비 지역
20233,11350580,월계3동,2804929932,월계3동,84,2,0,0.02,0.0,상권확장,95,55,-6,4,3110675,671781000,208961000,177844000,106,403325496,1175431,1417712,443273,276215,355017,401662,390907,726070,38.0,39.0,0.0,9.0,14.0,20.0,22.0,12.0,135,1.2910979206699995,1111053.0,27736.0,4011.0,0.1446134987020478,0.2516584943755408,0.4040957600230747,0.3442457456013845,,0.0,0.0,0.0,2593143,100176069,1074505,1518639,77.0,0.0,False,False,True,False,0.0,0.0,-0.28948694770718175,14.950350302405896,-0.12355667773494648,-0.54013126054227,0.2579334300182346,-0.6694215757983601,0.44060245779180585,-1.037110880504855,13.887370648381005,14.2333250969803,-2.321832215376716,0.3821347183280741,-1.054594528685548,-1.886304140645769,-1.933690621594807,-0.22732102976234678,0.43791006814279515,-1.089547603970573,-0.9894351710459651,3,0,중장년 밀집지역,중장년 밀집지역
20233,11350595,공릉1동,19807920448,공릉1동,398,11,12,0.03,0.03,상권확장,95,52,-6,1,2786137,3332978000,2357030000,214787000,376,179781904,5200578,5801664,1643824,2025939,1535953,1604799,1547351,2644377,2963.0,2523.0,0.0,584.0,840.0,1193.0,1520.0,1349.0,211,1.6699003138089186,1111079.0,31676.0,7299.0,0.2304268215683798,0.3215052405606768,0.3650082081070842,0.3134865513322389,공릉1동,2.0,1.0,0.0,11002242,149305932,5205716,5796527,5486.0,0.005,False,False,True,False,1.0986122886681098,0.004987541511039074,0.3728763364500282,14.840166606556512,1.2500187231422257,1.151773025751463,0.402165286273541,0.7392844497818418,-0.8217839555231364,1.4552977710700739,15.465267810609117,15.572769503065011,0.4648245359395961,1.2991312097884034,-0.6158922438835565,-0.4825737732788407,-1.467821943878671,0.9638412181571815,-0.3240279825914762,1.2745653348161257,-0.19405595723886673,2,1,청년밀집·고소비지역,고소비 지역
20233,11350600,공릉2동,11029524793,공릉2동,268,10,8,0.04,0.03,다이나믹,86,49,-15,-2,3394877,1957407000,609255000,726865000,264,298785366,3768258,4157646,1511943,1516123,1036900,1190599,1051918,1618421,510.0,601.0,0.0,183.0,280.0,273.0,261.0,114.0,271,2.0782041093086856,1111056.0,36688.0,5132.0,0.1398822503270824,0.3296173135630179,0.4053096380287832,0.2650730484081988,,0.0,0.0,0.0,7925904,123464829,4064966,3860938,1111.0,0.0,False,False,False,True,0.0,0.0,0.05745085294460827,15.037778088568988,0.7935759485671992,0.20707515592191272,1.3337754770251615,0.3458280376751585,-0.028134503323287,0.8897006444103798,15.217915936845428,15.166420717101385,-0.5782989593156121,1.8130065473057235,-0.1814286947703722,-0.4825737732788407,-1.9669542793621588,1.0850213070768004,0.4603747971252471,0.7923692714754821,1.0912017225736919,2,3,청년밀집·고소비지역,청년 밀집지역
20233,11350611,하계1동,5310317669,하계1동,131,4,5,0.03,0.04,상권확장,99,53,-2,2,3611061,1198972000,781348000,267000000,137,319439476,1719964,1955762,688743,515984,380336,540078,607586,943002,340.0,192.0,0.0,60.0,110.0,138.0,152.0,72.0,133,0.7504216617890294,1111058.0,23236.0,3326.0,0.143139955241866,0.2559820967464279,0.4261060423480806,0.3179118609054915,,0.0,0.0,0.0,3675726,121610328,1585063,2090666,532.0,0.0,False,False,True,False,0.0,0.0,0.0323311039042511,15.099512192944385,0.3732282109577849,0.38079225402802946,0.568452778771146,-0.3839956704264653,0.07629733765763382,-0.43544020555277363,14.27613471213767,14.552993233466669,-1.0592987373423668,0.35148698207220214,-0.6158922438835565,-0.02373523026992307,-1.9439324193595506,-0.14448112500043925,0.8351342115953487,-0.3117016199636272,-0.6675737287889177,4,0,저소비 지역,중장년 밀집지역
20233,11350612,하계2동,6797935,하계2동,28,0,0,0.0,0.0,정체,107,52,6,1,3625940,136028000,5322000,168426000,68,430000223,1223283,1568658,502447,327379,355706,455117,451610,699684,5464.678743961353,3455.219806763285,19.22222222222222,1585.2874396135269,2533.5193236714977,2277.169082125604,1708.1328502415458,796.5676328502416,67,0.33411190951475694,1111059.0,18852.0,1472.0,0.0780819011245491,0.2398684489709314,0.4757585402079355,0.284373010821133,하계2동,1.0,1.0,0.0,2791941,728349,1185532,1606411,8919.898550724638,0.036,True,False,False,False,0.6931471805599453,0.035367143837291316,-8.462060357038853,15.103624123000623,-1.4931722615809802,-3.1029740457463806,0.21635405064461294,-1.1633352496910918,0.5406588499931502,-0.9097225378068948,13.985702176953327,14.289513056065664,0.782336294543366,-1.0564128105472108,-1.9450518942582997,-1.886304140645769,-2.5499969887548,-0.4606620781806076,1.6606607794900083,-0.207595135684363,-1.2441314841868376,3,0,중장년 밀집지역,중장년 밀집지역
20233,11350619,중계본동,6172984707,중계본동,122,3,5,0.02,0.04,다이나믹,92,49,-9,-2,4197248,951744000,528797000,2019440000,190,302852523,1845061,2209052,1347022,392169,276652,724709,672373,641188,385.0,422.0,0.0,86.0,162.0,203.0,245.0,111.0,95,0.46187820598460083,1111060.0,19801.0,1360.0,0.0686833998282915,0.2147871319630321,0.5270440886823898,0.258168779354578,,0.0,0.0,0.0,4054113,151794705,2015843,2038270,807.0,0.0,False,False,False,True,0.0,0.0,0.40031498564994206,15.249939630396058,0.17519281687539498,0.10817821846479424,2.1146436725344873,-0.02013069950467132,-0.007010626884897396,-0.2664639176212333,14.5165480281567,14.527611966816034,-0.7871224570945109,-0.3394117202080443,-1.054594528685548,-0.02373523026992307,-2.678247741727697,-0.9977540126888966,2.4274050132675185,0.07533511937706475,-0.5517707599885594,3,0,중장년 밀집지역,중장년 밀집지역
20233,11350621,중계1동,1176475191,중계1동,93,4,4,0.04,0.04,다이나믹,93,50,-8,-1,4623227,895476000,426153000,1908100000,79,588563712,1714714,2102804,1237014,362281,286383,664651,593969,673222,716.0,586.0,0.0,170.0,287.0,391.0,327.0,127.0,85,0.7618274084266806,1111061.0,18753.0,1211.0,0.0645763344531541,0.1959686450167973,0.5881192342558524,0.2159121207273503,,0.0,0.0,0.0,3817518,37950810,1885678,1931842,1302.0,0.0,False,False,False,True,0.0,0.0,-1.900528468130682,15.346603504079397,0.12293135931395656,-0.042511790518784585,2.0713051563341223,-0.9965133243706541,1.0310829575068554,-0.3701652701493098,14.449797995891906,14.473984509872087,-0.4746743367027715,-0.567798013620002,-0.1814286947703722,-0.02373523026992307,-2.7399072750468307,-1.4436615741294074,3.248612190066686,0.19875891880741212,-1.0211262352807717,3,0,중장년 밀집지역,중장년 밀집지역
20233,11350624,중계4동,13162925729,중계4동,186,12,10,0.06,0.05,다이나믹,91,47,-10,-4,3196660,1873798000,868492000,245145000,73,296200668,1358018,1594037,575778,321530,274881,433510,499868,846487,743.0,609.0,0.0,128.0,276.0,319.0,362.0,267.0,81,-0.06903736586991777,1111064.0,18630.0,2054.0,0.110252281266774,0.2261943102522812,0.4440150295222759,0.3297906602254428,,0.0,0.0,0.0,2952055,212305251,1172189,1779865,1352.0,0.0,False,False,False,True,0.0,0.0,0.9571630698402259,14.977617072683602,0.7561398241887243,0.45462527063481206,0.5031925245974805,-1.0843950497941361,-0.041708789819432227,-0.8135523521249202,13.974383498916282,14.392048076695437,-0.45005944651435015,-0.666774291507211,0.6751043934321689,0.4307124459461757,-2.2049840731071306,-0.7461054258574155,1.1434846630421538,0.5698794900575261,-0.2550213081066619,3,0,중장년 밀집지역,중장년 밀집지역
20233,11350625,중계2·3동,4447858362,중계2·3동,128,5,5,0.04,0.04,상권확장,94,53,-7,2,2936682,1124821000,579291000,238840000,90,319511608,1910525,2425151,860461,481120,519567,696462,679474,1098594,632.0,500.0,0.0,151.0,293.0,288.0,291.0,109.0,142,1.9088726399958627,1111078.0,31277.0,4444.0,0.1420852383540621,0.2288582664577804,0.4212360520510279,0.3499056814911916,중계2.3동,1.0,1.0,0.0,4335676,104246679,1861148,2474530,1132.0,0.008,False,False,True,False,0.6931471805599453,0.007968169649176874,-0.22337698549866333,14.892790930570008,0.3184798244570115,0.17186026009484268,0.48328098611384956,-0.8514740547878086,0.07665009138278607,-0.15066608651445668,14.43670405959822,14.721561036961933,-0.5660674474999116,0.4859367568606847,-0.1814286947703722,-0.02373523026992307,-1.9513281313718787,-0.6891663848165382,0.7490415750783491,-0.08839241679016231,-1.2694574971837553,3,0,중장년 밀집지역,중장년 밀집지역
20233,11350630,상계1동,17313298922,상계1동,252,10,8,0.04,0.03,다이나믹,100,49,-1,-2,3030316,3280200000,794617000,247422000,299,227647807,3421064,3911878,1250140,762785,874128,1049760,1209366,2186763,2467.0,1409.0,0.0,451.0,810.0,932.0,984.0,699.0,190,2.115053444599559,1111065.0,34531.0,3748.0,0.1085401523268946,0.2584923691755234,0.4013784715183458,0.3401291593061307,,0.0,0.0,0.0,7332942,206110701,2887053,4445889,3876.0,0.0,False,False,False,True,0.0,0.0,0.9080143187706304,14.924177462476726,1.2363302117481871,0.3925507687843189,0.5102577800745021,0.48433935431151565,-0.4529805483524641,0.7555982041013566,14.87574681663382,15.307490406932809,0.23790500923819025,1.0838691196824644,-0.1814286947703722,-0.4825737732788407,-2.2206351069307395,-0.0970241379960986,0.3873767681758106,1.4530955482676273,-0.11703913165758312,2,1,청년밀집·고소비지역,고소비 지역
20233,11350640,상계2동,30705553180,상계2동,543,23,24,0.04,0.04,다이나믹,93,46,-8,-5,3122902,5460256000,2178776000,404412000,160,214606401,4662875,5685016,1633127,1603139,1318570,1438964,1717829,2636262,896.0,926.0,0.0,208.0,310.0,474.0,479.0,351.0,182,-0.0637731751140787,1111066.0,17711.0,2472.0,0.1395742758737507,0.2774546891762182,0.4016712777369996,0.3208740330867822,상계2동,2.0,1.0,0.0,10347891,169643940,4554836,5793055,1822.0,0.004,False,False,False,True,1.0986122886681098,0.003992021269537453,0.584836802506187,14.954273255689598,1.6733451434690318,1.0968620548650387,0.8857302553339491,-0.21132959616638192,-0.5451505544759202,1.349552981534928,15.331700083637243,15.57217034425085,-0.2551767795242641,0.9955389328347748,-0.1814286947703722,-0.02373523026992307,-1.9691583758790514,0.24723904562712937,0.39283849250882147,1.369568636563179,0.46914228407182934,2,3,청년밀집·고소비지역,청년 밀집지역
20233,11350665,상계3·4동,3454256777,상계3·4동,136,5,7,0.04,0.05,다이나믹,100,49,-1,-2,2644186,338423000,165051000,81209000,255,197056774,3803649,4384042,1106738,826149,906775,1227794,1451307,2668930,469.0,159.0,0.0,13.0,34.0,169.0,261.0,151.0,107,0.6145397379039336,1111076.0,28177.0,4240.0,0.1504773396742023,0.2235866131951591,0.3820136991163005,0.3943996876885403,,0.0,0.0,0.0,8187691,76196838,2839662,5348031,628.0,0.0,False,False,False,True,0.0,0.0,-0.7436169369242938,14.787873825437053,-0.711543748290745,-0.7048472839509811,-0.34109443563165864,0.30723722881642834,-0.6784414294920517,0.9457417378026605,14.859195588970143,15.492239013746632,-0.9509347143597564,-0.09516053389352437,-0.1814286947703722,0.4307124459461757,-1.8939427730783696,-0.8024952389876028,0.017025733789374522,-0.5966891361815874,-0.25607160493983866,4,0,저소비 지역,중장년 밀집지역
20233,11350670,상계5동,4556809360,상계5동,209,10,14,0.05,0.07,다이나믹,97,47,-4,-4,2481440,650698000,157254000,117093000,238,146806589,2864137,3493818,942430,737637,716588,880196,1106389,1974714,529.0,510.0,0.0,10.0,68.0,175.0,286.0,500.0,105,0.5665039972569021,1111069.0,20249.0,3267.0,0.161341300804978,0.2545804731097832,0.3924638253740925,0.3529557015161242,상계5동,2.0,1.0,0.0,6357955,65408745,2396655,3961299,1039.0,0.01,False,False,False,True,1.0986122886681098,0.009950330853168083,-0.9970048343848731,14.72434959479328,-0.15090210444973048,-0.7386378768749556,-0.06144766415573937,0.23047644217729138,-1.1383626755503968,0.5095526826751481,14.689584573145227,15.192082559743517,-0.6220646607308957,-0.1339043287777628,0.24887724465731914,1.3267658173856445,-1.8242332769981995,-0.1711818599127118,0.2191558330137246,-0.15636791993655438,0.500165115836119,4,3,저소비 지역,청년 밀집지역
20233,11350695,상계6·7동,16056022163,상계6·7동,238,9,13,0.04,0.05,다이나믹,97,50,-4,-1,3152836,2016182000,6575322000,1417918000,153,391339869,2864820,3759558,1176856,932674,933100,1016286,1066271,1499191,1705.0,2148.0,0.0,540.0,911.0,993.0,982.0,427.0,253,1.5894020635008796,1111077.0,27253.0,3942.0,0.1446446262796756,0.2733277070414266,0.4445015227681356,0.2821707701904377,상계6.7동,2.0,1.0,0.0,6624378,202386831,3042630,3581748,3853.0,0.008,False,False,False,True,1.0986122886681098,0.007968169649176874,0.8777524091820504,14.963812923219463,0.8189474198922573,1.8681384032848602,1.8444053363645263,-0.2611023093215318,0.3934699386835039,0.5803460714837716,14.928232830950725,15.091361507369198,0.23401739433105215,1.6718804714387674,-0.1814286947703722,0.4307124459461757,-1.933475398062193,0.17436039049145322,1.1516863511079238,1.0893608102720287,0.36501592113257214,2,3,청년밀집·고소비지역,청년 밀집지역
20233,11350700,상계8동,2066210427,상계8동,41,3,2,0.07,0.05,상권확장,100,53,-1,2,3153561,318528000,243530000,259976000,73,334857306,453768,558256,231257,95680,175291,161021,135897,212877,278.0,250.0,0.0,74.0,153.0,129.0,119.0,53.0,92,0.5044304145942999,1111072.0,18074.0,2025.0,0.1120393936040721,0.3062410091844639,0.4566781011397587,0.2370808896757773,상계8동,2.0,1.0,0.0,1012024,151186128,502228,509795,528.0,0.049,False,False,True,False,1.0986122886681098,0.04783732941416013,0.3936472221370618,14.96404284848525,-0.7635012270030731,-0.4332320450647777,0.5480801793589642,-1.0843950497941361,0.14994180308931412,-2.6597976838629216,13.126809478830799,13.141763963108303,-1.0642285863248349,-0.4053005884980891,1.0973293502661974,0.4307124459461757,-2.188904740921262,0.7272949428397761,1.3540964832524671,-0.9827350405100105,0.15671718861071218,4,2,저소비 지역,저소비 지역
